Date,Longitude,Latitude,MP
2016-10-01,135.5,33,-1.243363892
1999-04-01,-62,30,-1.242603971
2017-11-01,134,21.5,-1.242603971
2019-04-01,88,-10,-1.241845378
2008-07-01,-136.5,40.5,-1.241692655
2013-08-01,123.5,31.5,-1.240332155
2011-04-01,-173.5,-13.5,-1.239848618
2013-07-01,-9,55,-1.23889959
2013-07-01,-7.5,56,-1.23889959
2015-08-01,132,42.5,-1.236572006
2016-12-01,89.5,-7.5,-1.236572006
2011-04-01,-105.5,-28.5,-1.235943255
2013-04-01,-3,43.5,-1.235485236
2000-11-01,-57,23.5,-1.234491463
2019-01-01,119.5,22.5,-1.234331445
2013-06-01,20.5,38.5,-1.2334078
2006-05-01,-158,33,-1.233223262
2010-07-01,-49,28,-1.233089696
2011-05-01,-150.5,21,-1.232938799
2002-10-01,-59,30.5,-1.232351935
2010-07-01,-55.5,29,-1.230228768
2010-10-01,-127.5,24,-1.229460616
2014-10-01,-3.5,47,-1.229147988
2015-09-01,5.5,42.5,-1.229147988
2018-09-01,-2,50,-1.229147988
2017-06-01,174.5,42.5,-1.228412519
2012-10-01,-57.5,29,-1.227689683
2011-04-01,-109,-27.5,-1.227687208
2012-05-01,-63.5,27.5,-1.226162701
2016-12-01,92.5,-15,-1.225483034
2011-05-01,-130,18,-1.225468337
2007-07-01,-147,33,-1.224578976
2010-07-01,-158.5,30,-1.224255434
2014-05-01,10,43.5,-1.223805304
2003-07-01,-135,40.5,-1.223332021
2019-05-01,115,11,-1.223301245
2018-09-01,-0.5,50,-1.22184875
2018-03-01,120.5,34.5,-1.22184875
2014-07-01,134,33,-1.22184875
2017-02-01,8.5,43,-1.22184875
2013-07-01,-11,53.5,-1.22184875
2013-03-01,-4.5,47,-1.22184875
2013-06-01,-8.5,58,-1.22184875
2014-08-01,3,54,-1.22184875
2013-02-01,-7.5,48.5,-1.22184875
2013-03-01,-11,56,-1.22184875
2013-02-01,-12.5,49.5,-1.22184875
2011-04-01,-177,-20.5,-1.220801473
2011-03-01,-56.5,26.5,-1.220575011
2010-06-01,-55,32,-1.220502099
2000-04-01,-58.5,28.5,-1.219384343
2010-07-01,4,43,-1.218156678
2006-07-01,-118,32.5,-1.218111571
1999-04-01,-67,31.5,-1.216811309
2007-07-01,-151,30.5,-1.216732956
2007-01-01,-123.5,31.5,-1.213972451
2005-07-01,-156,32,-1.212908398
2015-05-01,35,33,-1.21159831
2002-02-01,-72,25,-1.211256612
2019-07-01,132.5,36,-1.211124884
2010-07-01,-57,29,-1.209930919
2015-08-01,36,36.5,-1.209018552
2017-08-01,122.5,32.5,-1.207608311
2017-09-01,130,12,-1.207608311
2000-10-01,-56.5,28.5,-1.207303866
2017-12-01,100.5,-19.5,-1.2069084
2010-07-01,-59,30.5,-1.20441776
2007-07-01,-158.5,28,-1.20435557
2020-09-01,29,41.5,-1.202886109
2013-08-01,123,31.5,-1.200659451
1998-04-01,-67,27.5,-1.200659451
2002-04-01,-166.5,27,-1.19918726
2011-04-01,-154.5,31.5,-1.198225784
2010-12-01,-17.5,29.5,-1.196677687
2010-12-01,-26,2.5,-1.196513447
2017-12-01,-9,41,-1.196080031
2009-10-01,-59,26,-1.195815751
2006-07-01,-119,33.5,-1.195723173
2003-05-01,-64.5,33,-1.195709422
2007-10-01,-59.5,27.5,-1.195702375
2000-10-01,-56.5,27.5,-1.195300041
2017-02-01,2,39.5,-1.193820026
2017-09-01,130,2,-1.193820026
2013-07-01,-8.5,55.5,-1.190614065
2013-10-01,34,31.5,-1.190473611
2013-05-01,20,39,-1.189789171
2016-12-01,106,-24,-1.189095719
2008-07-01,-149.5,31,-1.189045844
2011-09-01,-27.5,39,-1.187908989
2001-05-01,-65,28,-1.187382673
2002-05-01,-78,30,-1.186602223
2001-04-01,-69.5,31,-1.185873183
2010-06-01,-41,27,-1.185399027
2007-07-01,-133.5,38.5,-1.18521027
1998-10-01,-60,26.5,-1.185086819
2010-06-01,-78,-33,-1.185031126
2000-02-01,-74,23.5,-1.183606166
2014-08-01,19.5,61,-1.182921513
2011-04-01,-166,32,-1.182690922
2021-09-01,73.5,15.5,-1.181474771
2017-09-01,119,21,-1.181114585
2018-03-01,116,10,-1.180456064
2013-07-01,-7.5,55.5,-1.180202504
2017-11-01,134.5,23,-1.179142011
2002-01-01,-83.5,24.5,-1.178047047
2016-12-01,95,-17.5,-1.174573882
2015-04-01,8.5,41.5,-1.173925197
1999-08-01,-139.5,36,-1.172630727
2011-02-01,7,-32,-1.172284588
2019-05-01,122.5,29.5,-1.171834337
2011-02-01,69.5,-29.5,-1.171650073
2011-04-01,-172.5,30.5,-1.171296071
2010-07-01,9.5,43,-1.170472885
2017-07-01,-101,68.5,-1.170310359
2002-02-01,-68,20,-1.170081318
2007-07-01,-150,31.5,-1.168736297
2013-07-01,-9.5,55,-1.168615135
2011-04-01,-100.5,-29,-1.16750897
2016-09-01,0,50,-1.167491087
2011-03-01,93,-29.5,-1.167313264
2013-05-01,10,38.5,-1.16563461
2013-08-01,61,79.5,-1.165579296
2003-07-01,-134.5,40.5,-1.165094329
2013-10-01,-9,51,-1.164950007
2019-02-01,129.5,27.5,-1.164940185
2013-04-01,-6,61,-1.164877073
2017-08-01,126,21,-1.164309429
2009-10-01,-68,36.5,-1.164223273
2011-04-01,-159.5,33.5,-1.16417352
2012-06-01,-157,32.5,-1.161211122
2013-05-01,12,38,-1.160096283
2009-05-01,-76.5,26,-1.159807481
2014-08-01,21,63.5,-1.1596141
2013-06-01,-6.5,58.5,-1.159379381
2013-01-01,-8,51,-1.159379381
2013-07-01,-9,55.5,-1.159379381
2013-07-01,-9.5,55.5,-1.159379381
2016-11-01,125,23.5,-1.159266765
2015-02-01,34.5,32.5,-1.158160863
2006-05-01,-160,29,-1.157466284
2013-07-01,-7,56,-1.157007506
2015-02-01,35,33,-1.156052572
2018-03-01,116,9.5,-1.155807987
2016-02-01,141,18.5,-1.15573314
2017-02-01,120,38,-1.15490196
2019-07-01,138.5,34,-1.15490196
2010-06-01,-52.5,32,-1.153119644
2019-04-01,73.5,15.5,-1.151962016
2007-01-01,-122,34.5,-1.15102498
2010-06-01,-49.5,31.5,-1.150608369
2011-01-01,-9,-29,-1.15006523
2006-10-01,-124.5,33.5,-1.149966742
2001-04-01,-67.5,32,-1.149896451
2010-07-01,-58,30,-1.149880151
2000-05-01,-73,26.5,-1.149585911
2013-08-01,122.5,31.5,-1.149353765
2011-07-01,18,39.5,-1.147923101
2013-05-01,18.5,35,-1.142565078
2003-05-01,-64,36.5,-1.142555735
2010-06-01,-47,32,-1.141839677
2002-03-01,-81,24.5,-1.140787953
2013-12-01,10,43.5,-1.140102829
2011-05-01,-148.5,21,-1.139286185
2005-10-01,-55.5,26.5,-1.139230238
1999-08-01,-140,36,-1.139063379
2011-04-01,-156,32,-1.137686081
2014-08-01,13.5,45,-1.136583825
2011-10-01,-129.5,25,-1.13620079
2011-09-01,8.5,41.5,-1.135837757
2013-04-01,-9.5,56.5,-1.135488919
2016-08-01,121.5,40.5,-1.13380312
2017-12-01,107,-24.5,-1.133712661
2011-08-01,-37.5,43.5,-1.132648079
2010-10-01,-148.5,26.5,-1.131395194
2007-07-01,-152.5,30,-1.12996361
2013-10-01,-52.5,64.5,-1.129596095
2005-05-01,-64.5,21.5,-1.127567959
2009-07-01,-134,39.5,-1.127198926
2006-10-01,-121,34,-1.124938737
2012-07-01,-150,38,-1.124472545
2009-08-01,-124.5,32.5,-1.121371419
2000-04-01,-60,26.5,-1.120492432
2020-03-01,11.5,37,-1.119186408
2017-07-01,-74.5,62.5,-1.119186408
2018-03-01,115.5,10.5,-1.119186408
2002-05-01,-64,34,-1.118821164
2019-07-01,136.5,36.5,-1.118615343
2015-09-01,10,39,-1.118282802
2012-05-01,-158.5,18,-1.116099162
2010-07-01,8.5,43.5,-1.115290731
2011-04-01,-98,-30,-1.115074747
2010-07-01,-157.5,32.5,-1.114907848
2014-10-01,-4.5,47.5,-1.113509275
2018-09-01,-2.5,49,-1.113509275
2010-10-01,-134,33.5,-1.113315742
2019-04-01,110,5.5,-1.111820506
2011-10-01,-56.5,37.5,-1.110594266
2012-07-01,-133.5,40,-1.10804821
2017-10-01,-0.5,49.5,-1.107905397
2017-08-01,124,30.5,-1.107905397
2003-12-01,-76.5,17.5,-1.106077836
2002-05-01,-151.5,34,-1.105318077
2014-07-01,135.5,37.5,-1.104577454
2001-05-01,-65,30,-1.104151379
2013-05-01,10.5,38.5,-1.104131118
2013-05-01,17.5,41.5,-1.102963291
2016-10-01,-2,44.5,-1.102372909
2017-09-01,119.5,21,-1.10007137
2016-02-01,146.5,3.5,-1.097811005
2016-11-01,119.5,38,-1.096910013
2013-07-01,-8,55.5,-1.096910013
2016-11-01,120.5,39.5,-1.096910013
2020-03-01,11.5,37.5,-1.096910013
2013-02-01,-13,54,-1.096910013
2013-02-01,-11.5,50,-1.096910013
2013-03-01,-8.5,47.5,-1.096910013
2009-08-01,-127.5,32.5,-1.096604293
2007-03-01,-75.5,18.5,-1.096097097
2017-09-01,128,31.5,-1.095825632
2015-08-01,34.5,36,-1.094275682
2012-10-01,-143,30,-1.092754381
2011-01-01,-37,-23,-1.092583585
2016-08-01,120.5,39.5,-1.092455359
2017-09-01,123,22,-1.091514981
1999-10-01,-67,37,-1.091514981
2010-05-01,-66,31.5,-1.090802917
2010-06-01,-49,32,-1.090103228
2012-06-01,-65.5,35.5,-1.089630596
2017-02-01,7,42.5,-1.088132506
2017-06-01,178.5,45,-1.087777943
2009-07-01,-139,39,-1.087536455
2012-07-01,-153.5,37,-1.087335626
2017-07-01,-9,41,-1.085208361
2012-06-01,-64,33.5,-1.084072788
2011-09-01,8.5,41.5,-1.083545951
2017-10-01,-1,50,-1.080921908
2017-12-01,92,-12,-1.079876674
1998-10-01,-60,29.5,-1.079876674
2000-02-01,-70,23.5,-1.07756458
2012-10-01,-145.5,30.5,-1.076424267
2019-02-01,131,27.5,-1.075204004
2016-10-01,127.5,30.5,-1.075204004
2000-04-01,-66.5,31.5,-1.074241122
2012-07-01,-137.5,39.5,-1.071678214
2013-08-01,34.5,32,-1.071389358
2017-09-01,117,17,-1.070581074
2016-07-01,138.5,34,-1.07007044
2017-08-01,136,19,-1.07007044
2018-10-01,1,50.5,-1.06932242
2010-06-01,-42.5,28.5,-1.069192508
2013-04-01,-1.5,43.5,-1.069068673
2010-07-01,-53,31,-1.068954353
2018-10-01,-9,38,-1.068802204
2018-08-01,132,42.5,-1.068033885
2017-12-01,99.5,-8,-1.067019178
2010-07-01,-51.5,28,-1.065669216
2010-07-01,-161,29,-1.065368947
2014-08-01,18,61,-1.064864413
2010-06-01,-41,29.5,-1.064236625
2009-08-01,-131.5,32,-1.062618544
2014-07-01,137.5,38,-1.062482108
2018-03-01,120,35,-1.06208786
2010-10-01,-144,29,-1.0608573
2006-10-01,-123.5,31,-1.060635723
2013-07-01,-10.5,54,-1.057543576
2017-08-01,122.5,31,-1.056895688
2008-07-01,-143,33.5,-1.055580845
2017-02-01,2.5,39,-1.055517328
2016-12-01,105,-25,-1.055517328
2019-04-01,87,-5.5,-1.055517328
2015-07-01,133.5,35.5,-1.055024092
2007-07-01,-132.5,38.5,-1.054901307
2007-01-01,-121.5,34.5,-1.054879366
2015-01-01,1.5,51.5,-1.054036233
2012-10-01,-140.5,31,-1.052753355
2001-04-01,-66,30.5,-1.052731264
2010-07-01,8.5,42.5,-1.052188882
2007-07-01,-145.5,35.5,-1.052123027
2018-10-01,-0.5,50,-1.050609993
2011-04-01,-154,30.5,-1.049589857
2013-06-01,-7.5,57,-1.048455007
2010-06-01,-51.5,31.5,-1.047594831
2006-07-01,-123.5,32,-1.046242934
2016-11-01,119.5,39,-1.045757491
2016-07-01,129,33.5,-1.045181876
2010-07-01,-53.5,32,-1.045073469
2014-04-01,-2,43.5,-1.043729559
2019-04-01,83.5,0,-1.042871802
2011-05-01,14,38.5,-1.041543002
2007-12-01,-75,17,-1.041017273
2018-09-01,-4,49.5,-1.040958608
2018-02-01,141,23,-1.040481623
2019-08-01,132.5,32,-1.039529222
2010-07-01,8,43,-1.037983701
2012-04-01,-61.5,26,-1.037631699
2010-06-01,-64.5,32.5,-1.036028829
2018-10-01,-2,45,-1.034933177
2004-04-01,-73.5,21.5,-1.034753762
2016-10-01,136,33,-1.034328029
2007-07-01,-130.5,38.5,-1.034097407
2005-05-01,-64.5,28.5,-1.033829007
2001-04-01,-76.5,30.5,-1.032160977
2001-04-01,-71.5,31.5,-1.03199195
2017-02-01,7.5,43,-1.031517051
2020-03-01,13.5,34.5,-1.031517051
2010-06-01,-56,32,-1.030360284
2009-08-01,-137,39,-1.030264919
2019-04-01,87,4,-1.029653124
2015-06-01,3.5,41.5,-1.029292236
2019-04-01,87,-9,-1.027334408
2005-07-01,-152,37,-1.027147977
2018-09-01,-1.5,50,-1.026872146
2017-09-01,130,8,-1.026872146
2009-07-01,-135.5,39.5,-1.026091164
2011-03-01,76,-30,-1.026011263
2010-06-01,-62.5,32.5,-1.02554845
2009-07-01,-152,36,-1.024779126
2006-09-01,-166.5,54.5,-1.024131733
2011-02-01,61.5,-30,-1.023936548
2010-06-01,-42.5,32,-1.023300719
2009-08-01,-133,32,-1.023147324
2014-08-01,34.5,32,-1.02290145
2014-04-01,-5,44,-1.022276395
2011-04-01,-104.5,-28.5,-1.022178595
2014-12-01,34.5,32,-1.020532024
2019-04-01,87,-7.5,-1.020451625
2008-06-01,-156.5,29.5,-1.019825942
2019-04-01,108,2.5,-1.018181393
2016-10-01,0,49.5,-1.017728767
2011-04-01,-100,-29.5,-1.016830124
2019-04-01,87,13,-1.016373713
2003-10-01,-59,36,-1.016300038
2011-02-01,72.5,-29.5,-1.016238362
2017-06-01,10.5,42.5,-1.015910779
2003-10-01,-58,27.5,-1.015590865
2011-02-01,9.5,-32,-1.015165444
2019-06-01,10.5,42.5,-1.014362076
2005-04-01,-60,29.5,-1.012372954
2018-03-01,121.5,33,-1.012284096
2012-11-01,-148.5,24.5,-1.01136233
2014-04-01,-5,48.5,-1.011212964
2013-07-01,7,43,-1.010338655
2017-07-01,-68,59,-1.00899556
2013-03-01,-14,55,-1.008864383
2019-10-01,122,30.5,-1.008305442
2012-10-01,-131,32.5,-1.006811258
2011-01-01,-27.5,-26,-1.005212016
2005-07-01,-157.5,30.5,-1.00494253
2011-02-01,-78,28.5,-1.004803708
2010-06-01,-40.5,27.5,-1.004803708
2017-09-01,126.5,18,-1.004364805
2016-01-01,107.5,-63.5,-1.004364805
2017-10-01,0,49.5,-1.00381162
2012-08-01,116.5,-20.5,-1.003488328
2005-06-01,-65.5,43,-1.002564391
2011-09-01,8.5,42.5,-1.001954503
2019-09-01,127.5,31,-1.0019084
2014-08-01,143.5,38,-1.001420436
2013-06-01,-6.5,56,-1
2017-02-01,120.5,39.5,-1
2013-06-01,-8,57.5,-1
2013-07-01,-8,56.5,-1
2016-11-01,120,39,-1
2013-05-01,-11.5,53.5,-1
2013-02-01,-9.5,50,-1
2017-09-01,115.5,19.5,-1
2010-07-01,-50,26.5,-0.999581782
2014-12-01,34,31.5,-0.994809619
2012-05-01,-63.5,28.5,-0.994345281
2013-04-01,-9.5,58,-0.99148333
2018-10-01,132,42.5,-0.991399828
2014-08-01,18,56,-0.990684422
2010-06-01,-57.5,32,-0.988702033
2019-10-01,122,30.5,-0.986346736
2009-07-01,-140.5,39,-0.985293161
2011-06-01,8.5,43.5,-0.984868174
2001-06-01,-65.5,32.5,-0.983239891
2018-11-01,-2.5,46.5,-0.982966661
2018-10-01,-1.5,44,-0.982966661
2020-05-01,13,36.5,-0.980888681
2011-04-01,-164.5,32.5,-0.980596752
2012-04-01,8.5,42.5,-0.97969999
2004-10-01,-123,31,-0.97797335
2014-09-01,-5,48.5,-0.976947624
2014-03-01,13.5,45,-0.976169356
2009-10-01,-59.5,28.5,-0.975624498
2013-02-01,-11,54,-0.975390989
2013-05-01,19,41.5,-0.975390989
2006-09-01,-165.5,55,-0.974892899
2019-02-01,129,26.5,-0.974694135
2014-07-01,132.5,37.5,-0.974694135
2017-01-01,128.5,-60,-0.974694135
2019-07-01,92,20.5,-0.972669557
2008-07-01,-146,32,-0.971791154
2010-06-01,-58,32,-0.970824147
2001-05-01,-65.5,24.5,-0.969880038
2008-07-01,-142,33,-0.969450982
2007-07-01,-146,35,-0.969334088
2001-04-01,-73,30.5,-0.968258139
2012-10-01,-138,32.5,-0.967318846
2019-09-01,73.5,15.5,-0.965063112
2010-06-01,-44.5,32,-0.96384587
2009-07-01,-154,34.5,-0.96355903
2015-08-01,129.5,34,-0.962573502
2011-05-01,-153.5,21.5,-0.960726056
2005-05-01,-64.5,25,-0.95979059
2020-07-01,15.5,42,-0.958607315
2016-04-01,120,38,-0.958607315
2013-07-01,-8.5,56,-0.958607315
2007-07-01,-154,30.5,-0.957571061
2011-05-01,-116.5,14,-0.957538114
2013-07-01,-8.5,56.5,-0.957200244
2012-10-01,-129.5,33,-0.956498106
2008-05-01,-79,30.5,-0.955587372
2015-08-01,139.5,34.5,-0.954677021
2014-10-01,-2,45.5,-0.954677021
2011-07-01,9.5,43.5,-0.954233346
2017-07-01,-59.5,68,-0.952880961
2001-04-01,-76.5,30,-0.952876208
2008-06-01,-158,28.5,-0.952555016
2014-08-01,143,41.5,-0.950781977
2010-06-01,-57,32,-0.949469638
2014-08-01,19.5,62.5,-0.949174746
2015-08-01,35,36,-0.949133737
2011-04-01,-169,31.5,-0.94887818
2021-03-01,98.5,7.5,-0.947036871
2015-07-01,142.5,39,-0.946921557
2017-08-01,142,36.5,-0.946921557
2015-07-01,136,38,-0.946921557
2013-06-01,-8,57,-0.946395015
2012-10-01,-140.5,31.5,-0.94539389
2011-04-01,-167,22,-0.943360539
2019-07-01,132,35.5,-0.943095149
2001-10-01,-59.5,30.5,-0.942588906
2008-07-01,-147.5,30.5,-0.94226318
2021-03-01,97.5,8.5,-0.941498057
2017-09-01,137,33.5,-0.93930216
2010-06-01,-43.5,30.5,-0.93926898
2010-07-01,-52.5,30.5,-0.938770316
1999-05-01,-65,23,-0.937794191
2005-04-01,-61.5,31.5,-0.937122827
2018-11-01,-9,38,-0.936287875
2007-05-01,-65,22.5,-0.936273008
2017-08-01,136,22,-0.935542011
2018-03-01,121,33.5,-0.934833116
2008-07-01,-139,36.5,-0.934585549
2012-03-01,8.5,42,-0.932604493
2018-10-01,1,50.5,-0.932592815
2011-04-01,-102.5,-29,-0.931822138
2018-04-01,6,42.5,-0.931814138
2002-10-01,-58,27.5,-0.930537517
2017-10-01,142,42,-0.928117993
2018-02-01,139.5,34,-0.928117993
2016-12-01,86,-12,-0.928117993
2017-02-01,119.5,38.5,-0.926935982
2010-07-01,-48.5,30,-0.924214659
2019-05-01,114,11,-0.922940237
2011-05-01,-113.5,13,-0.921170842
2013-06-01,-6,58,-0.920818754
2016-11-01,121,39.5,-0.920818754
2013-03-01,-10,55,-0.920818754
2013-04-01,-5,59.5,-0.920818754
2013-03-01,-10,50.5,-0.920818754
2013-06-01,-9.5,57,-0.920818754
2013-06-01,-9.5,57.5,-0.920818754
2013-06-01,-9,58.5,-0.920818754
2013-04-01,-8,59.5,-0.920818754
2013-03-01,-8.5,49,-0.920818754
2013-03-01,-6,46.5,-0.920818754
2018-02-01,147,2.5,-0.91721463
2001-07-01,-67,36,-0.916380102
2004-05-01,-149.5,38.5,-0.913698527
2018-03-01,122.5,32,-0.913655158
2019-04-01,106,4,-0.913284336
2009-07-01,-156,32,-0.913200019
2011-05-01,3,40,-0.912628449
2017-07-01,-78.5,61.5,-0.912112151
2019-10-01,122,30,-0.91195437
2016-10-01,130,31.5,-0.910094889
2011-07-01,-17.5,32,-0.908417747
2016-07-01,133.5,32,-0.908222733
2015-08-01,141.5,36,-0.907665639
2017-02-01,3.5,41.5,-0.907398967
2016-04-01,121,39.5,-0.906578315
2017-07-01,134,33,-0.906578315
2014-07-01,142,41,-0.906578315
2017-10-01,144.5,42.5,-0.906578315
2012-03-01,-103.5,-27,-0.905249229
2017-08-01,123,31,-0.903201195
2015-07-01,128.5,33,-0.903089987
2015-04-01,8.5,42,-0.903089987
2015-11-01,-10.5,51.5,-0.903089987
2017-11-01,132.5,18.5,-0.903089987
2013-08-01,34,31.5,-0.901955445
2018-11-01,-9,37,-0.901787896
2019-07-01,130.5,34,-0.899629455
2013-05-01,15,39,-0.898867727
2013-04-01,-9,57,-0.897940009
2013-03-01,-3,47,-0.897940009
2012-06-01,-156.5,33,-0.897657713
2011-04-01,-160.5,33.5,-0.897468805
2017-08-01,130,34.5,-0.896196279
2018-03-01,115.5,9.5,-0.894214323
2004-02-01,-75,25.5,-0.893153483
2017-09-01,140,21,-0.89279003
2013-07-01,8.5,43,-0.892363755
2004-05-01,-66.5,32,-0.892290712
2010-06-01,-61,32,-0.891561585
2017-08-01,123.5,30.5,-0.891455524
2019-04-01,82,-4.5,-0.890759031
2007-06-01,-64,42.5,-0.890743333
2013-06-01,-9,58,-0.890676125
2010-06-01,-48.5,32,-0.889747083
2017-07-01,139,38,-0.88941029
2017-12-01,88.5,-9.5,-0.88941029
2011-04-01,-157,32,-0.889217057
2010-06-01,-59.5,32,-0.889090203
2010-07-01,-48,30,-0.888901607
2014-05-01,34,31.5,-0.888698025
2011-04-01,-108,-27.5,-0.88822816
2019-04-01,89.5,-10,-0.887394998
2012-07-01,-148.5,38.5,-0.886927329
2019-04-01,113.5,20,-0.886056648
2013-01-01,-10.5,49,-0.886056648
2016-10-01,-0.5,49.5,-0.885928196
2000-10-01,-58.5,29,-0.885526634
2005-04-01,-59.5,29,-0.88495742
2006-10-01,-60,22,-0.884008754
2011-09-01,10,43,-0.883392695
2015-08-01,142,38,-0.882728704
2017-11-01,131,14,-0.882728704
2001-04-01,-60,26.5,-0.88001265
2019-04-01,107.5,-5,-0.878768545
2017-10-01,0,50,-0.878729286
2013-06-01,-9,57,-0.878654833
2018-03-01,113,9.5,-0.878545674
2016-08-01,119.5,38,-0.877243666
2012-07-01,-152,37.5,-0.876689876
2018-10-01,-0.5,49.5,-0.876148359
2015-09-01,12,37.5,-0.876148359
2012-10-01,-144,30,-0.875584946
2013-05-01,13,37,-0.874684941
2019-07-01,133,36,-0.872895202
2015-07-01,8,41,-0.872324993
2019-04-01,85.5,0,-0.871600731
2015-10-01,10.5,42.5,-0.869666232
2013-05-01,21,36.5,-0.868223733
2009-08-01,-128.5,32,-0.866637653
2013-07-01,8.5,43.5,-0.866605199
2014-04-01,-3,43.5,-0.866461092
2016-08-01,-117.5,32,-0.86619982
2022-04-01,88,21.5,-0.866109966
2010-01-01,165.5,-76.5,-0.865504144
2014-07-01,133,37.5,-0.865243528
2010-10-01,-153.5,23,-0.864890765
2011-07-01,8,41,-0.863913903
2012-10-01,-142.5,30,-0.863750431
2017-08-01,124,30,-0.863279433
2017-09-01,144.5,41.5,-0.863279433
2017-12-01,104.5,-22,-0.863279433
2010-07-01,-52,29,-0.862628288
2007-05-01,-64.5,38.5,-0.861885953
2020-07-01,50,29.5,-0.861135127
2019-04-01,86,0,-0.860750782
2018-10-01,1,50,-0.860651352
2004-05-01,-151,30,-0.860455591
2015-08-01,141.5,41.5,-0.860120914
2014-04-01,-4.5,43.5,-0.860120914
2014-07-01,139,39,-0.860120914
2013-09-01,147,74.5,-0.860120914
1999-08-01,-140.5,35,-0.85917782
2019-04-01,101,2.5,-0.85886391
2005-07-01,-150,39,-0.858408204
2013-07-01,-10.5,53.5,-0.858349386
2013-07-01,-10,55,-0.858349386
2013-04-01,-4.5,62,-0.858349386
2005-02-01,-77.5,28,-0.857747411
2011-06-01,18,41,-0.857569222
2013-10-01,34.5,32.5,-0.857023092
2016-04-01,121.5,40,-0.8569852
2015-10-01,141,35,-0.8569852
2017-06-01,174.5,43,-0.8569852
2014-10-01,3.5,40,-0.855735026
2020-07-01,50,29.5,-0.855727728
2007-10-01,-60.5,30,-0.854618491
2018-04-01,-61.5,-39.5,-0.853871964
2013-07-01,-10.5,54,-0.853871964
2018-03-01,122,32.5,-0.853871964
2013-04-01,-9,56.5,-0.853871964
2013-03-01,-11,51,-0.853871964
2013-02-01,-8,49.5,-0.853871964
2013-02-01,-6,47,-0.853871964
2013-03-01,-6.5,46.5,-0.853871964
2017-08-01,77.5,6.5,-0.853871964
2013-03-01,-10,48,-0.853871964
2017-08-01,77,3.5,-0.853871964
2017-08-01,78.5,2,-0.853871964
2018-04-01,-61,39,-0.853871964
2015-04-01,-41.5,48,-0.853871964
2011-06-01,14,43.5,-0.851193273
2013-06-01,-8.5,57.5,-0.849485002
2012-10-01,-128,33.5,-0.849184276
2018-02-01,146.5,4,-0.847711656
2012-10-01,-132.5,33.5,-0.84720071
2021-07-01,122.5,29.5,-0.847102339
2007-07-01,-158,27.5,-0.844842926
2016-12-01,95,-6,-0.844663963
2010-07-01,-48.5,29,-0.844227294
2010-07-01,-55.5,28.5,-0.842384845
2020-03-01,25.5,38,-0.840968333
2010-07-01,-51.5,28.5,-0.840440173
2012-11-01,-149,24,-0.838835552
2019-08-01,132,31.5,-0.838631998
2017-09-01,115,15,-0.838631998
2016-10-01,36,36.5,-0.83847155
2014-01-01,35,33,-0.837278479
2011-02-01,32,-34.5,-0.83718569
2019-07-01,133.5,35.5,-0.835647144
2016-04-01,120,39,-0.835647144
2013-10-01,35,33,-0.835533868
2009-10-01,-59.5,30,-0.835349784
2010-07-01,7,43,-0.833730759
2019-04-01,102,-7.5,-0.833569886
2013-07-01,-9,56,-0.833071609
2017-07-01,-101.5,68.5,-0.832948641
2010-07-01,-56.5,29,-0.832825584
2013-02-01,-10.5,47.5,-0.832773124
2019-07-01,131.5,35,-0.832682665
2011-03-01,82.5,-30,-0.831557674
2017-12-01,91.5,-12.5,-0.830691113
2017-07-01,131.5,35,-0.829738285
2011-05-01,-82,24.5,-0.829231201
2013-03-01,-3.5,47,-0.82878866
2003-05-01,-70.5,30.5,-0.828513218
2012-10-01,-131.5,33,-0.827762342
2017-10-01,-9,41,-0.827515114
2017-08-01,123,30.5,-0.826813732
2014-07-01,134.5,37.5,-0.826813732
2004-05-01,-150,31.5,-0.826180834
2011-07-01,18.5,40.5,-0.825071131
2010-07-01,-52,30,-0.824748555
2017-02-01,119.5,39,-0.823908741
2015-04-01,7,43,-0.823908741
2017-02-01,141,25,-0.823908741
2005-04-01,-71.5,31,-0.82266956
2012-03-01,-109.5,-27,-0.822332428
2009-07-01,-147.5,38,-0.822247421
2014-08-01,34,31.5,-0.822050085
2012-07-01,-146.5,38.5,-0.821544092
2012-07-01,-155.5,35,-0.820275786
2017-11-01,122.5,31.5,-0.82004627
2017-11-01,123,31.5,-0.82004627
2017-11-01,123.5,32,-0.82004627
2017-11-01,124,32,-0.82004627
2017-11-01,124.5,32.5,-0.82004627
2011-09-01,8.5,42,-0.818215704
2018-11-01,-11.5,49.5,-0.818156412
1999-02-01,-69,21,-0.816730156
2011-04-01,-154,25.5,-0.816273001
2016-11-01,127.5,26,-0.815308569
2016-08-01,141.5,36.5,-0.815308569
